Cash,10,100,104,105,11,110,116,123,124,126,127,130,131,132,134,138,139,141,144,145,147,148,149,150,152,156,157,16,160,161,163,168,169,170,173,179,185,186,187,188,189,19,194,196,197,198,2,200,204,205,206,208,210,211,212,213,214,215,222,225,227,229,23,236,239,240,241,242,243,244,246,253,262,264,265,266,267,270,274,275,277,28,280,281,283,284,285,288,29,291,293,294,297,299,30,302,303,304,306,31,311,315,321,325,328,329,331,334,339,340,341,342,344,345,347,348,35,353,355,356,358,359,360,368,369,37,370,375,38,380,381,385,386,388,390,395,396,400,405,407,409,41,410,412,413,420,421,423,430,431,432,434,435,437,439,441,445,446,449,45,451,452,454,455,456,457,458,459,464,466,471,474,475,476,477,48,480,482,484,485,486,489,49,490,493,494,496,497,498,499,5,500,501,503,504,505,506,507,509,51,510,511,514,516,517,519,520,521,524,525,526,528,530,532,534,535,537,538,539,54,541,542,543,544,545,547,555,556,559,560,561,563,567,572,579,58,580,581,582,584,585,586,587,588,595,596,597,600,601,604,605,606,608,609,610,622,629,63,631,632,635,64,67,7,71,76,82,87,9,93,94,96,98
0.299478299,0,0,0,0,0,0,0,0,0.015781948,0,0.009946874,0.02047783,0,0,0,0,0.002947161,0,0,0,0,0.030294843,0,0,0,0.021503611,0,0.004805981,0,0,0,0,0,0.006703851,0,0,0,0,0,0,0,0,0.005652787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032530654,0,0,0,0,0.0073339,0,0.002514406,0,0,0.003528264,0,0,0,0,0,0.020153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01074968,0.006684393,0,0,0,0.003399787,0,0,0,0,0,0.034663177,0,0,0,0.008953139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044280987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293105,0,0.002715867,0.019074184,0,0,0,0,0.006052766,0,0,0,0,0,0.040304388,0,0,0,0,0,0.015999723,0.031114394,0.00636166,0.002066591,0,0,0.005193037,0,0,0.01455833,0.005611581,0,0,0,0,0,0,0,0.003249196,0,0,0,0,0,0,0,0.023333097,0,0,0.034831932,0,0,0,0,0.003164217,0,0,0,0,0.003079249,0,0,0,0,0,0.003026516,0.006996846,0,0,0,0,0,0,0,0,0.010585886,0.007993487,0.038942468,0.005752967,0,0,0,0,0,0,0,0,0,0,4.30749E-06,0,0,0,0,0,0,0,0,0,0,0.031396878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002042546,0.002366524,0.046590216,0,0,0.003795988,0,0.013257073,0,0.009179167,0,0,0,0,0.00604294,0,0,0,0,0
0.031485656,0,0,0.003781622,0,0,0,0,0,0,0,0.00097358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005653501,0,0,0,0,0,0,0,0.003306906,0,0,0,0,0,0,0,0,0.075211318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025714665,0,0,0,0.003691894,0,0,0,0,0,0,0.030775687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040297094,0,0,0.003489004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041138077,0.008504763,0,0,0,0,0,0,0,0,0,0,0.04962897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017290742,0,0,0,0,0.030527476,0,0,0,0,0,0,0,0,0.007022681,0,0,0,0
0.363391518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076597741,0,0,0,0,0.07841481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015287719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014241354,0,0,0,0,0,0,0,0,0,0.012266068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03883932,0.003755321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003075547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014014389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39663473,0,0,0,0,0,0,0,0,0,0,0,0.002355721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083714701,0,0,0.019099203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056659696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031527706,0,0,0,0,0,0,0,0,0.030513214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454974487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081460637,0,0,0,0,0,0,0,0,0,0.081262113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076116922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.498009711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082174435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07985862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.571542421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082683082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082417799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.590538375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012300749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003516169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003918235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.632950892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088932281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
